filename id form seg xpostag lem eng_translation org_tags_split processed_tags_split
P133620.conll o.13.1 geme2 geme[female_worker][-ø] N.ABS geme female_worker "['N', 'ABS']" "['n', 'abs']"
P133620.conll o.13.2 lu2-gu2-gal Lugugal[1] PN Lugugal Lugugal ['PN'] "['pn', 'np']"
P133620.conll o.13.3 dumu dumu[child] N dumu child ['N'] ['n']
P133620.conll o.13.4 lu2-{d}ba-ba6-ka Lubaba[1]-ak[-ra] PN.GEN.DAT-H Lubaba Lubaba "['PN', 'GEN', 'DAT-H']" "['pn', 'gen', 'dat-h', 'np']"
P133620.conll o.14.1 ba-na-gi-in ba-nn-a-gin[comfirm][-ø] MID.3-SG-H.DAT.V.3-SG-S ba-nn-a-gin comfirm "['MID', '3-SG-H', 'DAT', 'V', '3-SG-S']" "['mid', '3-sg-h', 'dat', 'vblex', '3-sg-s']"
P133620.conll o.15.1 erin-da Erinda[1][-ø] PN.ABS Erinda Erinda "['PN', 'ABS']" "['pn', 'abs', 'np']"
P133620.conll o.15.2 maszkim maszkim[administrator][-ø] N.ABS maszkim administrator "['N', 'ABS']" "['n', 'abs']"
P133620.conll o.16.1 lu2-{d}szara2 Luszara[1] PN Luszara Luszara ['PN'] "['pn', 'np']"
P133620.conll o.17.1 lu2-eb-gal Lu'ebgal[1] PN Lu'ebgal Lu'ebgal ['PN'] "['pn', 'np']"
P133620.conll o.18.1 ur-{d}isztaran Uristaran[1][-ø] PN.ABS Uristaran Uristaran "['PN', 'ABS']" "['pn', 'abs', 'np']"
P133620.conll o.18.2 di-ku5-bi-me dikud[judge]-bi[-ø]-mesz N.3-SG-NH-POSS.ABS.COP-3-PL dikud judge "['N', '3-SG-NH-POSS', 'ABS', 'COP-3-PL']" "['n', '3-sg-nh-poss', 'abs', 'cop-3-pl']"
P133620.conll o.19.1 gu3-de2-a Gude'a[1] PN Gude'a Gude'a ['PN'] "['pn', 'np']"
P133620.conll o.19.2 dumu dumu[child] N dumu child ['N'] ['n']
P133620.conll o.19.3 szagina szakkanak[governor][-ak] N.GEN szakkanak governor "['N', 'GEN']" "['n', 'gen']"
P133620.conll o.20.1 ... _[_] _ _ _ ['_'] ['_']
P133620.conll o.20.2 x _[1] PN _ _ ['PN'] "['pn', 'np']"
P133620.conll o.20.3 dumu dumu[child] N dumu child ['N'] ['n']
P133620.conll o.20.4 ur-{d}lamma Urlamma[1][-ak][-ø] PN.GEN.ABS Urlamma Urlamma "['PN', 'GEN', 'ABS']" "['pn', 'gen', 'abs', 'np']"
P133620.conll o.21.1 lu2 lu[person] N lu person ['N'] ['n']
P133620.conll o.21.2 mar-za marza[rites] N marza rites ['N'] ['n']
P133620.conll o.21.3 ki-ba ki[place]-bi-'a N.3-SG-NH-POSS.L1 ki place "['N', '3-SG-NH-POSS', 'L1']" "['n', '3-sg-nh-poss', 'l1']"
P133620.conll o.21.4 tusz-sza-me tusz[sit]-a[-ø]-mesz NF.V.PT.ABS.COP-3-PL tusz sit "['NF', 'V', 'PT', 'ABS', 'COP-3-PL']" "['nf', 'vblex', 'pt', 'abs', 'cop-3-pl']"
P133620.conll o.22.1 mu mu[year] N mu year ['N'] ['n']
P133620.conll o.22.2 bad3 bad[wall] N bad wall ['N'] ['n']
P133620.conll o.22.3 mar-tu Martu[1][-ø] N.ABS Martu Martu "['N', 'ABS']" "['n', 'abs']"
P133620.conll o.22.4 ba-du3 ba-du[build][-ø] MID.V.3-SG-S ba-du build "['MID', 'V', '3-SG-S']" "['mid', 'vblex', '3-sg-s']"
P142738.conll o.1.1 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P142738.conll o.1.2 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P142738.conll o.1.3 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P142738.conll o.1.4 x _[_] _ _ _ ['_'] ['_']
P142738.conll o.2.1 iti iti[month] N iti month ['N'] ['n']
P142738.conll o.2.2 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P142738.conll o.2.3 2(disz)-sze3 2(disz)[one]-sze NU.TERM 2(disz) one "['NU', 'TERM']" "['num', 'term']"
P142738.conll o.3.1 a2-bi a[labor]-bi[-ø] NU.3-SG-NH-POSS.ABS a labor "['NU', '3-SG-NH-POSS', 'ABS']" "['num', '3-sg-nh-poss', 'abs']"
P142738.conll o.3.2 u4 ud[day] N ud day ['N'] ['n']
P142738.conll o.3.3 8(szar2) 8(szar)[thirty-six_hundred][-ø] NU.ABS _ _ "['NU', 'ABS']" "['num', 'abs']"
P142738.conll o.4.1 sza3-bi-ta szag[heart]-bi-ta N.3-SG-NH-POSS.ABL szag heart "['N', '3-SG-NH-POSS', 'ABL']" "['n', '3-sg-nh-poss', 'abl']"
P142738.conll o.5.1 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P142738.conll o.5.2 tug2 tug[textile] N tug textile ['N'] ['n']
P142738.conll o.5.3 nig2-lam2 niglam[ceremonial_garment] N niglam ceremonial_garment ['N'] ['n']
P142738.conll o.5.4 3(disz)-kam 3(disz)[one]-ak-am NU.GEN.COP-3-SG 3(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P142738.conll o.5.5 us2 us[follow][-ø] NF.V.ABS us follow "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P142738.conll o.6.1 geme2-bi geme[female_worker]-bi[-ø] N.3-SG-NH-POSS.ABS geme female_worker "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P142738.conll o.6.2 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P142738.conll o.6.3 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P142738.conll o.6.4 1/3(disz)-am3 1/3(disz)[one][-ø]-am NU.ABS.COP-3-SG 3(disz) one "['NU', 'ABS', 'COP-3-SG']" "['num', 'abs', 'cop-3-sg']"
P142738.conll o.7.1 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P142738.conll o.7.2 tug2 tug[textile] N tug textile ['N'] ['n']
P142738.conll o.7.3 nig2-lam2 niglam[ceremonial_garment] N niglam ceremonial_garment ['N'] ['n']
P142738.conll o.7.4 4(disz)-kam 4(disz)[one]-ak-am NU.GEN.COP-3-SG 4(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P142738.conll o.7.5 us2 us[follow][-ø] NF.V.ABS us follow "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P142738.conll o.8.1 geme2-bi geme[female_worker]-bi[-ø] N.3-SG-NH-POSS.ABS geme female_worker "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P142738.conll o.8.2 1(u)-am3 1(u)[ten][-ø]-am NU.ABS.COP-3-SG 1(u) ten "['NU', 'ABS', 'COP-3-SG']" "['num', 'abs', 'cop-3-sg']"
P142738.conll o.9.1 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P142738.conll o.9.2 tug2 tug[textile] N tug textile ['N'] ['n']
P142738.conll o.9.3 nig2-lam2 niglam[ceremonial_garment] N niglam ceremonial_garment ['N'] ['n']
P142738.conll o.9.4 du gin[quality_designation][-ø] NF.V.ABS gin quality_designation "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P142738.conll o.10.1 geme2-bi geme[female_worker]-bi N.3-SG-NH-POSS geme female_worker "['N', '3-SG-NH-POSS']" "['n', '3-sg-nh-poss']"
P142738.conll o.10.2 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P142738.conll o.10.3 2/3(disz) 2/3(disz)[one] NU 3(disz) one ['NU'] ['num']
P142738.conll o.11.1 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P142738.conll o.11.2 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P142738.conll o.11.3 tug2 tug[textile] N tug textile ['N'] ['n']
P142738.conll o.11.4 guz-za guza[chair][-ak] N.GEN guza chair "['N', 'GEN']" "['n', 'gen']"
P142738.conll o.11.5 du gin[quality_designation][-ø] NF.V.ABS gin quality_designation "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P142738.conll o.12.1 geme2-bi geme[female_worker]-bi N.3-SG-NH-POSS geme female_worker "['N', '3-SG-NH-POSS']" "['n', '3-sg-nh-poss']"
P142738.conll o.12.2 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P142738.conll o.12.3 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P142738.conll o.12.4 1/2(disz) 1/2(disz)[one] NU 2(disz) one ['NU'] ['num']
P142738.conll o.13.1 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P142738.conll o.13.2 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P142738.conll o.13.3 tug2 tug[textile] N tug textile ['N'] ['n']
P142738.conll o.13.4 sag sag[front_side] N sag front_side ['N'] ['n']
P142738.conll o.13.5 usz-bar uszbar[garment_type][-ak] N.GEN uszbar garment_type "['N', 'GEN']" "['n', 'gen']"
P142738.conll o.13.6 ... _[_] _ _ _ ['_'] ['_']
P142738.conll r.1.1 geme2-bi geme[female_worker]-bi N.3-SG-NH-POSS geme female_worker "['N', '3-SG-NH-POSS']" "['n', '3-sg-nh-poss']"
P142738.conll r.1.2 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P142738.conll r.1.3 5/6(disz)-am3 5/6(disz)[one][-ø]-am NU.ABS.COP-3-SG 6(disz) one "['NU', 'ABS', 'COP-3-SG']" "['num', 'abs', 'cop-3-sg']"
P142738.conll r.2.1 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P142738.conll r.2.2 gada gada[flax] N gada flax ['N'] ['n']
P142738.conll r.2.3 du gin[quality_designation][-ø] NF.V.ABS gin quality_designation "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P142738.conll r.3.1 geme2-bi geme[female_worker]-bi NU.3-SG-NH-POSS geme female_worker "['NU', '3-SG-NH-POSS']" "['num', '3-sg-nh-poss']"
P142738.conll r.3.2 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P142738.conll r.3.3 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P142738.conll r.3.4 1/2(disz) 1/2(disz)[one] NU 2(disz) one ['NU'] ['num']
P142738.conll r.3.5 ... _[_] _ _ _ ['_'] ['_']
P142738.conll r.4.1 9(disz) 9(disz)[one] NU 9(disz) one ['NU'] ['num']
P142738.conll r.4.2 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P142738.conll r.4.3 gin2 gig[unit] N gig unit ['N'] ['n']
P142738.conll r.4.4 geme2 geme[female_worker] N geme female_worker ['N'] ['n']
P142738.conll r.4.5 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P142738.conll r.4.6 x-a _[_] _ _ _ ['_'] ['_']
P142738.conll r.5.1 3(gesz2) 3(gesz)[sixty] NU 3(gesz) sixty ['NU'] ['num']
P142738.conll r.5.2 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P142738.conll r.5.3 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P142738.conll r.6.1 {gesz}tag szerim[part_of_loom] NU szerim part_of_loom ['NU'] ['num']
P142738.conll r.6.2 du3-a du[build]-a NF.V.PT du build "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P142738.conll r.7.1 1(gesz'u) 1(gesz'u)[six_hundred] NU 1(gesz'u) six_hundred ['NU'] ['num']
P142738.conll r.7.2 tug2 tug[textile] N tug textile ['N'] ['n']
P142738.conll r.7.3 usz-bar uszbar[garment_type] N uszbar garment_type ['N'] ['n']
P142738.conll r.8.1 ki ki[place] N ki place ['N'] ['n']
P142738.conll r.8.2 ensi2-ta ensik[ruler][-ak]-ta N.GEN.ABL ensik ruler "['N', 'GEN', 'ABL']" "['n', 'gen', 'abl']"
P142738.conll r.9.1 szunigin szunigin[total] N szunigin total ['N'] ['n']
P142738.conll r.9.2 1(gesz'u) 1(gesz'u)[six_hundred] NU 1(gesz'u) six_hundred ['NU'] ['num']
P142738.conll r.9.3 3(gesz2) 3(gesz)[sixty] NU 3(gesz) sixty ['NU'] ['num']
P142738.conll r.9.4 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P142738.conll r.9.5 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P142738.conll r.9.6 tug2 tug[textile] N tug textile ['N'] ['n']
P142738.conll r.9.7 gada gada[flax] N gada flax ['N'] ['n']
P142738.conll r.9.8 hi-a hi[mix]-a NF.V.PT hi mix "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P142738.conll r.10.1 geme2-bi geme[female_worker]-bi[-ø] N.3-SG-NH-POSS.ABS geme female_worker "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P142738.conll r.10.2 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P142738.conll r.10.3 2(u)-am3 2(u)[ten][-ø]-am NU.ABS.COP-3-SG 2(u) ten "['NU', 'ABS', 'COP-3-SG']" "['num', 'abs', 'cop-3-sg']"
P100835.conll o.1.1 4(u) 4(u)[ten] NU 4(u) ten ['NU'] ['num']
P100835.conll o.1.2 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P100835.conll o.1.3 {gesz}tug2-gurx(|SZE.KIN|) tuggur[plow] N tuggur plow ['N'] ['n']
P100835.conll o.2.1 ki ki[place] N ki place ['N'] ['n']
P100835.conll o.2.2 lu2-igi-sa6-sa6-ta Lu'igisasa[1][-ak]-ta PN.GEN.ABL Lu'igisasa Lu'igisasa "['PN', 'GEN', 'ABL']" "['pn', 'gen', 'abl', 'np']"
P100835.conll o.3.1 na-ba-sa2 Nabasa[1][-e] PN.ERG Nabasa Nabasa "['PN', 'ERG']" "['pn', 'erg', 'np']"
P100835.conll o.3.2 szu szu[hand][-e] N.L3-NH szu hand "['N', 'L3-NH']" "['n', 'l3-nh']"
P100835.conll o.3.3 ba-ti ba[-n]-teg[accept][-ø] MID.3-SG-H-A.V.3-SG-P -teg accept "['MID', '3-SG-H-A', 'V', '3-SG-P']" "['mid', '3-sg-h-a', 'vblex', '3-sg-p']"
P100835.conll o.4.1 iti iti[month] N iti month ['N'] ['n']
P100835.conll o.4.2 diri dirig[excess][-'a] N.L1 dirig excess "['N', 'L1']" "['n', 'l1']"
P100835.conll r.1.1 mu mu[year] N mu year ['N'] ['n']
P100835.conll r.1.2 ki-masz{ki} Kimasz[1][-ø] SN.ABS Kimasz Kimasz "['SN', 'ABS']" "['sn', 'abs', 'np']"
P100835.conll r.1.3 ba-hul ba-hulu[destroy][-ø] MID.V.3-SG-S ba-hulu destroy "['MID', 'V', '3-SG-S']" "['mid', 'vblex', '3-sg-s']"
P100835.conll s1.1.1 na-ba-sa2 Nabasa[1] PN Nabasa Nabasa ['PN'] "['pn', 'np']"
P100835.conll s1.2.1 dub-sar dubsar[scribe] N dubsar scribe ['N'] ['n']
P100835.conll s1.3.1 dumu dumu[child] N dumu child ['N'] ['n']
P100835.conll s1.3.2 ugu2-du6 Ugudu[1][-ak] PN.GEN Ugudu Ugudu "['PN', 'GEN']" "['pn', 'gen', 'np']"
P142759.conll o.1.1 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P142759.conll o.1.2 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P142759.conll o.1.3 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P142759.conll o.1.4 sar sar[unit] N sar unit ['N'] ['n']
P142759.conll o.1.5 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P142759.conll o.1.6 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P142759.conll o.1.7 gin2 gig[unit] N gig unit ['N'] ['n']
P142759.conll o.1.8 u2 u[grass] N u grass ['N'] ['n']
P142759.conll o.1.9 sahar-ba sahar[earth]-bi-ak N.3-SG-NH-POSS.GEN sahar earth "['N', '3-SG-NH-POSS', 'GEN']" "['n', '3-sg-nh-poss', 'gen']"
P142759.conll o.2.1 kab2-ku5 kabkul[water_installation] N kabkul water_installation ['N'] ['n']
P142759.conll o.2.2 a-u2-da-ta A'uda[1][-ak]-ta FN.GEN.ABL A'uda A'uda "['FN', 'GEN', 'ABL']" "['fn', 'gen', 'abl', 'np']"
P142759.conll o.3.1 kab2-ku5 kabkul[water_installation] N kabkul water_installation ['N'] ['n']
P142759.conll o.3.2 u2-du-{d}nin-a-ra-li-sze3 Uduninarali[1][-ak]-sze FN.GEN.TERM Uduninarali Uduninarali "['FN', 'GEN', 'TERM']" "['fn', 'gen', 'term', 'np']"
P142759.conll o.4.1 2(gesz2) 2(gesz)[sixty] NU 2(gesz) sixty ['NU'] ['num']
P142759.conll o.4.2 5(u) 5(u)[ten] NU 5(u) ten ['NU'] ['num']
P142759.conll o.4.3 9(disz) 9(disz)[one] NU 9(disz) one ['NU'] ['num']
P142759.conll o.4.4 2/3(disz) 2/3(disz)[one] NU 3(disz) one ['NU'] ['num']
P142759.conll o.4.5 sar sar[unit] N sar unit ['N'] ['n']
P142759.conll o.4.6 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P142759.conll o.4.7 gin2 gig[unit] N gig unit ['N'] ['n']
P142759.conll o.4.8 u2 u[grass] N u grass ['N'] ['n']
P142759.conll o.4.9 sahar-ba sahar[earth]-bi-ak N.3-SG-NH-POSS.GEN sahar earth "['N', '3-SG-NH-POSS', 'GEN']" "['n', '3-sg-nh-poss', 'gen']"
P142759.conll o.5.1 kab2-ku5 kabkul[water_installation] N kabkul water_installation ['N'] ['n']
P142759.conll o.5.2 ki-BAD-ta Kibad[1][-ak]-ta FN.GEN.ABL Kibad Kibad "['FN', 'GEN', 'ABL']" "['fn', 'gen', 'abl', 'np']"
P142759.conll o.6.1 kab2-ku5 kabkul[water_installation] N kabkul water_installation ['N'] ['n']
P142759.conll o.6.2 u3-sur Usur[1] GN Usur Usur ['GN'] "['gn', 'np']"
P142759.conll o.6.3 tir-sze3 tir[forest][-ak][-ak]-sze N.GEN.GEN.TERM tir forest "['N', 'GEN', 'GEN', 'TERM']" "['n', 'gen', 'gen', 'term']"
P142759.conll o.7.1 2(gesz2) 2(gesz)[sixty] NU 2(gesz) sixty ['NU'] ['num']
P142759.conll o.7.2 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P142759.conll o.7.3 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P142759.conll o.7.4 5/6(disz) 5/6(disz)[one] NU 6(disz) one ['NU'] ['num']
P142759.conll o.7.5 sar sar[unit] N sar unit ['N'] ['n']
P142759.conll o.7.6 kin kig[work] N kig work ['N'] ['n']
P142759.conll o.7.7 sahar sahar[earth][-ak] N.GEN sahar earth "['N', 'GEN']" "['n', 'gen']"
P142759.conll o.8.1 i7 id[river] N id river ['N'] ['n']
P142759.conll o.8.2 {d}nin-hur-sag-ka Ninhursag[1]-ak[-'a] DN.GEN.L1 Ninhursag Ninhursag "['DN', 'GEN', 'L1']" "['dn', 'gen', 'l1', 'np']"
P142759.conll o.9.1 4(u) 4(u)[ten] NU 4(u) ten ['NU'] ['num']
P142759.conll o.9.2 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P142759.conll o.9.3 1/3(disz) 1/3(disz)[one] NU 3(disz) one ['NU'] ['num']
P142759.conll o.9.4 sar sar[unit] N sar unit ['N'] ['n']
P142759.conll o.9.5 kin kig[work] N kig work ['N'] ['n']
P142759.conll o.9.6 sahar sahar[earth][-ak] N.GEN sahar earth "['N', 'GEN']" "['n', 'gen']"
P142759.conll o.10.1 kin kig[work] N kig work ['N'] ['n']
P142759.conll o.10.2 szuku-ra szukur[ration][-ak] N.GEN szukur ration "['N', 'GEN']" "['n', 'gen']"
P142759.conll o.10.3 engar engar[farmer] N engar farmer ['N'] ['n']
P142759.conll o.10.4 nu-banda3-gu4 nubandagu[ox_overseer] N nubandagu ox_overseer ['N'] ['n']
P142759.conll o.10.5 u3 u[and] CNJ u and ['CNJ'] ['cnjcoo']
P142759.conll o.10.6 sza3-sahar szagsahar[earth_worker][-ak][-ak] N.GEN.GEN szagsahar earth_worker "['N', 'GEN', 'GEN']" "['n', 'gen', 'gen']"
P142759.conll o.11.1 e eg[levee] N eg levee ['N'] ['n']
P142759.conll o.11.2 sa-dur2-ra sadurra[bottom] N sadurra bottom ['N'] ['n']
P142759.conll o.11.3 a-sza3 aszag[field] N aszag field ['N'] ['n']
P142759.conll o.11.4 {d}nin-hur-sag-ka Ninhursag[1]-ak-ak[-ak][-'a] DN.GEN.GEN.GEN.L1 Ninhursag Ninhursag "['DN', 'GEN', 'GEN', 'GEN', 'L1']" "['dn', 'gen', 'gen', 'gen', 'l1', 'np']"
P142759.conll r.1.1 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P142759.conll r.1.2 sar sar[unit] N sar unit ['N'] ['n']
P142759.conll r.1.3 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P142759.conll r.1.4 gin2 gig[unit] N gig unit ['N'] ['n']
P142759.conll r.1.5 kin kig[work] N kig work ['N'] ['n']
P142759.conll r.1.6 sahar sahar[earth][-ak] N.GEN sahar earth "['N', 'GEN']" "['n', 'gen']"
P142759.conll r.2.1 i7 id[river] N id river ['N'] ['n']
P142759.conll r.2.2 u3-wa-ri-da Uwarida[1][-'a] WN.L1 Uwarida Uwarida "['WN', 'L1']" "['wn', 'l1', 'np']"
P142759.conll r.3.1 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P142759.conll r.3.2 1/2(disz) 1/2(disz)[one] NU 2(disz) one ['NU'] ['num']
P142759.conll r.3.3 sar sar[unit] N sar unit ['N'] ['n']
P142759.conll r.3.4 kin kig[work] N kig work ['N'] ['n']
P142759.conll r.3.5 sahar sahar[earth][-ak] N.GEN sahar earth "['N', 'GEN']" "['n', 'gen']"
P142759.conll r.3.6 e eg[levee] N eg levee ['N'] ['n']
P142759.conll r.3.7 sa-dur2-ra sadurra[bottom] N sadurra bottom ['N'] ['n']
P142759.conll r.3.8 a-sza3 aszag[field] N aszag field ['N'] ['n']
P142759.conll r.3.9 iszib-e-ne Iszibene[1][-ak][-ak][-'a] FN.GEN.GEN.L1 Iszibene Iszibene "['FN', 'GEN', 'GEN', 'L1']" "['fn', 'gen', 'gen', 'l1', 'np']"
P142759.conll r.4.1 szunigin szunigin[total] N szunigin total ['N'] ['n']
P142759.conll r.4.2 8(gesz2) 8(gesz2)[sixty] NU 8(gesz2) sixty ['NU'] ['num']
P142759.conll r.4.3 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P142759.conll r.4.4 5/6(disz) 5/6(disz)[one] NU 6(disz) one ['NU'] ['num']
P142759.conll r.4.5 sar sar[unit] N sar unit ['N'] ['n']
P142759.conll r.4.6 kin kig[work] N kig work ['N'] ['n']
P142759.conll r.5.1 sahar sahar[earth][-ak] N.GEN sahar earth "['N', 'GEN']" "['n', 'gen']"
P142759.conll r.5.2 zi-ga zig[issue]-a NF.V.PT zig issue "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P142759.conll r.6.1 ugula ugula[overseer] N ugula overseer ['N'] ['n']
P142759.conll r.6.2 da-da Dada[1] PN Dada Dada ['PN'] "['pn', 'np']"
P142759.conll r.7.1 mu mu[year] N mu year ['N'] ['n']
P142759.conll r.7.2 an-sza-an{ki} Anszan[1][-ø] GN.ABS Anszan Anszan "['GN', 'ABS']" "['gn', 'abs', 'np']"
P142759.conll r.7.3 ba-hul ba-hulu[destroy][-ø] MID.V.3-SG-S ba-hulu destroy "['MID', 'V', '3-SG-S']" "['mid', 'vblex', '3-sg-s']"
P145698.conll o.1.1 na-ni Nani[1] PN Nani Nani ['PN'] "['pn', 'np']"
P145698.conll o.2.1 u3-na-a-du11 u-nn-a-e-dug[speak][-ø] ANT.3-SG-H.DAT.2-SG-A.V.3-SG-P u-nn-a-e-dug speak "['ANT', '3-SG-H', 'DAT', '2-SG-A', 'V', '3-SG-P']" "['ant', '3-sg-h', 'dat', '2-sg-a', 'vblex', '3-sg-p']"
P145698.conll o.3.1 5(asz) 5(asz)[one] NU 5(asz) one ['NU'] ['num']
P145698.conll o.3.2 sze sze[barley] N sze barley ['N'] ['n']
P145698.conll o.3.3 gur gur[unit] N gur unit ['N'] ['n']
P145698.conll o.3.4 lugal lugal[king][-ak] N.GEN lugal king "['N', 'GEN']" "['n', 'gen']"
P145698.conll o.4.1 sze sze[barley] N sze barley ['N'] ['n']
P145698.conll o.4.2 ur5-ra urra[loan][-ak] N.GEN urra loan "['N', 'GEN']" "['n', 'gen']"
P145698.conll r.1.1 lugal-me-lam2 Lugalmelam[1] PN Lugalmelam Lugalmelam ['PN'] "['pn', 'np']"
P145698.conll r.1.2 dumu dumu[child] N dumu child ['N'] ['n']
P145698.conll r.1.3 ur-ma-ma Urmama[1][-ak] PN.GEN Urmama Urmama "['PN', 'GEN']" "['pn', 'gen', 'np']"
P145698.conll r.2.1 in-na-szum2-ma i-nn-a[-n]-szum[give][-ø][-a]-'a FIN.3-SG-H.DAT.3-SG-H-A.V.3-SG-P.SUB.L1 -szum give "['FIN', '3-SG-H', 'DAT', '3-SG-H-A', 'V', '3-SG-P', 'SUB', 'L1']" "['fin', '3-sg-h', 'dat', '3-sg-h-a', 'vblex', '3-sg-p', 'sub', 'l1']"
P145698.conll r.3.1 lu2 lu[person][-ø] N.ABS lu person "['N', 'ABS']" "['n', 'abs']"
P145698.conll r.3.2 na-ba-du3 nan-ba[-e]-du[hold][-ed][-ø] MOD.MID.L2.V.PF.3-SG-S -du hold "['MOD', 'MID', 'L2', 'V', 'PF', '3-SG-S']" "['mod', 'mid', 'l2', 'vblex', 'pf', '3-sg-s']"
P100526.conll o.1.1 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P100526.conll o.1.2 7(disz) 7(disz)[one] NU 7(disz) one ['NU'] ['num']
P100526.conll o.1.3 gurusz gurusz[male] N gurusz male ['N'] ['n']
P100526.conll o.1.4 u4 ud[day] N ud day ['N'] ['n']
P100526.conll o.1.5 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P100526.conll o.2.1 kab2-ku5 kabkul[water_installation] N kabkul water_installation ['N'] ['n']
P100526.conll o.2.2 gu4-suhub2 Gusuhub[1] FN Gusuhub Gusuhub ['FN'] "['fn', 'np']"
P100526.conll o.2.3 gub-ba gub[assigned]-a[-ak][-sze] NF.V.PT.GEN.TERM gub assigned "['NF', 'V', 'PT', 'GEN', 'TERM']" "['nf', 'vblex', 'pt', 'gen', 'term']"
P100526.conll o.3.1 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P100526.conll o.3.2 sar sar[unit] N sar unit ['N'] ['n']
P100526.conll o.3.3 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P100526.conll o.3.4 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P100526.conll o.3.5 gin2 gig[unit] N gig unit ['N'] ['n']
P100526.conll o.3.6 sahar sahar[earth] N sahar earth ['N'] ['n']
P100526.conll o.4.1 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P100526.conll o.4.2 gurusz gurusz[male] N gurusz male ['N'] ['n']
P100526.conll o.4.3 u4 ud[day] N ud day ['N'] ['n']
